item_id,date,p10,p50,p90
lok_ma_chau,2024-06-13T00:00:00Z,10806.647686612945,14792.280577988826,19178.369973573805
lok_ma_chau,2024-06-14T00:00:00Z,11914.324582633819,15740.861210881381,20690.027056142957
lok_ma_chau,2024-06-15T00:00:00Z,13282.698395715026,19317.42362741023,23898.73802842778
lok_ma_chau,2024-06-16T00:00:00Z,19616.88603666705,23836.235677815443,29858.489587625685
lok_ma_chau,2024-06-17T00:00:00Z,13596.403006615417,17721.724130739844,23888.140096774507
lok_ma_chau,2024-06-18T00:00:00Z,11107.25864340443,15241.6853261769,20335.76416067674
lok_ma_chau,2024-06-19T00:00:00Z,10624.944358795048,14993.342583361311,18710.02382461555
lok_ma_chau,2024-06-20T00:00:00Z,11113.810773234673,14672.6609307858,18668.46983631859
lok_ma_chau,2024-06-21T00:00:00Z,11685.471885944455,15881.601818047253,19940.26804496791
lok_ma_chau,2024-06-22T00:00:00Z,15049.805130240595,19354.598583936386,24148.844685109387
lok_ma_chau,2024-06-23T00:00:00Z,16671.769672280898,23827.023169585165,29893.734948526046
lok_ma_chau,2024-06-24T00:00:00Z,13259.81776716739,17921.945505656942,23770.2969889908
lok_ma_chau,2024-06-25T00:00:00Z,11875.967479118382,15409.345284195439,20783.795049194214
lok_ma_chau,2024-06-26T00:00:00Z,10803.22393708084,15045.268472116824,19361.179016908725
lok_ma_chau,2024-06-27T00:00:00Z,11403.61433257594,14961.087551219483,19034.94369646783
lok_ma_chau,2024-06-28T00:00:00Z,11764.557299686,16214.445667938337,21140.95664178771
lok_ma_chau,2024-06-29T00:00:00Z,15033.5156108377,19652.41109518842,24553.865842591367
lok_ma_chau,2024-06-30T00:00:00Z,18746.68102031176,24324.062325513987,30158.349962430188
lok_ma_chau,2024-07-01T00:00:00Z,13832.3065109853,17845.846738341694,24978.297623052495
lok_ma_chau,2024-07-02T00:00:00Z,12035.155585835284,15408.737520539347,20488.14090293008
lok_ma_chau,2024-07-03T00:00:00Z,10845.141390208773,14678.69489997798,18752.270900836582
lok_ma_chau,2024-07-04T00:00:00Z,11453.737775602007,15159.669048840022,19442.304746147543
lok_ma_chau,2024-07-05T00:00:00Z,12215.200853886367,15829.039384842697,20497.663460288957
lok_ma_chau,2024-07-06T00:00:00Z,15840.241192365633,19366.254144230847,24454.978929848847
lok_ma_chau,2024-07-07T00:00:00Z,18979.586419809777,24776.525973671993,30899.855677454056
lok_ma_chau,2024-07-08T00:00:00Z,11706.236988475604,17899.63057423176,24789.66597841176
lok_ma_chau,2024-07-09T00:00:00Z,12106.09074807898,15362.887390119884,20405.075250164584
lok_ma_chau,2024-07-10T00:00:00Z,11495.7430549268,15191.343712004995,20008.865648242518
lok_ma_chau,2024-07-11T00:00:00Z,11366.193269107827,15210.297684421359,19955.11288843699
lok_ma_chau,2024-07-12T00:00:00Z,11838.477290601353,16256.138241773533,20998.091147052884
lok_ma_chau,2024-07-13T00:00:00Z,15125.380804211723,19537.045205041537,24799.467686338543
lok_ma_chau,2024-07-14T00:00:00Z,16022.322237328428,24567.05725465585,30462.311243421762
lok_ma_chau,2024-07-15T00:00:00Z,14252.804385855867,17862.169364946523,25280.901597794753
lok_ma_chau,2024-07-16T00:00:00Z,11630.311668534803,15603.82150133082,21357.54774343714
lok_ma_chau,2024-07-17T00:00:00Z,11018.63880648049,15268.645662531724,19693.221275828706
lok_ma_chau,2024-07-18T00:00:00Z,11389.438235961887,15325.961640831272,19312.7084094061
lok_ma_chau,2024-07-19T00:00:00Z,12154.758482925248,16283.487073575703,22028.465616847156
lok_ma_chau,2024-07-20T00:00:00Z,15508.856820933248,19719.122258565993,25525.249382981157
lok_ma_chau,2024-07-21T00:00:00Z,19824.296803209018,24238.021925722667,30779.00056966157
lok_ma_chau,2024-07-22T00:00:00Z,14022.259954411526,18043.938900144232,25363.22406900611
lok_ma_chau,2024-07-23T00:00:00Z,11965.756854445166,15654.670593480487,21484.9268732879
lok_ma_chau,2024-07-24T00:00:00Z,11748.071529679772,15426.389762638482,19813.085506566043
lok_ma_chau,2024-07-25T00:00:00Z,11192.827286074447,15295.817331418062,19879.885486335006
lok_ma_chau,2024-07-26T00:00:00Z,12971.40438020327,16896.987192939316,21740.008060434997
lok_ma_chau,2024-07-27T00:00:00Z,15175.370845892765,19783.56668162616,25636.05176275391
