item_id,date,p10,p50,p90
man_kam_to,2024-04-19T00:00:00Z,1061.8982917554279,1789.4815735398734,2356.8804662332427
man_kam_to,2024-04-20T00:00:00Z,926.798810010245,1714.3588246183178,2300.3911369541593
man_kam_to,2024-04-21T00:00:00Z,1163.752143273516,2080.8508056666915,2801.2064993833906
man_kam_to,2024-04-22T00:00:00Z,1088.2002065622253,1982.2047918188596,2698.942966775819
man_kam_to,2024-04-23T00:00:00Z,979.2175045398053,1827.7976259514332,2567.613231174155
man_kam_to,2024-04-24T00:00:00Z,1004.7731814564556,1810.9994594127068,2591.6520711496833
man_kam_to,2024-04-25T00:00:00Z,930.3168619169556,1862.693655553861,2610.2078492453534
man_kam_to,2024-04-26T00:00:00Z,832.8352616553672,1864.1922049083116,2651.4638629850856
man_kam_to,2024-04-27T00:00:00Z,748.5315141977883,1793.8194478173325,2681.622864234306
man_kam_to,2024-04-28T00:00:00Z,941.8782299897167,2174.025584163419,3112.8115619720047
man_kam_to,2024-04-29T00:00:00Z,989.5923745259015,1978.8931577416795,2902.953605976108
man_kam_to,2024-04-30T00:00:00Z,891.033187911748,1831.6417853858998,2802.7321453956774
man_kam_to,2024-05-01T00:00:00Z,808.3222558293803,1817.2123113756902,2709.0974430117362
man_kam_to,2024-05-02T00:00:00Z,848.7936284180917,1812.744406503806,2875.5741482371586
man_kam_to,2024-05-03T00:00:00Z,821.8094641096427,1865.2958932772215,2911.379403271412
man_kam_to,2024-05-04T00:00:00Z,711.573435614094,1745.7938233173581,2810.9838532355734
man_kam_to,2024-05-05T00:00:00Z,876.7323294112948,2086.635247994574,3189.2165082723664
man_kam_to,2024-05-06T00:00:00Z,696.8710025037558,1873.2364678751726,2973.7923987678973
man_kam_to,2024-05-07T00:00:00Z,723.2209878967448,1837.1677701260744,2986.2462282990537
man_kam_to,2024-05-08T00:00:00Z,635.6199272346112,1811.1741407485677,2884.986608807654
man_kam_to,2024-05-09T00:00:00Z,689.7392403700825,1827.545076252527,2985.2956934316717
man_kam_to,2024-05-10T00:00:00Z,657.2799756652314,1836.8490463248972,2858.0429762419362
man_kam_to,2024-05-11T00:00:00Z,578.4449421900375,1781.548092819115,2887.162479333918
man_kam_to,2024-05-12T00:00:00Z,663.0408952372238,2086.1127681248904,3160.406849737268
man_kam_to,2024-05-13T00:00:00Z,728.5309341627983,1924.714015843746,3106.561753210787
man_kam_to,2024-05-14T00:00:00Z,698.5246224005343,1812.1949393857399,2955.7006708256795
man_kam_to,2024-05-15T00:00:00Z,559.7917659961083,1798.2886514028598,2877.937607351063
man_kam_to,2024-05-16T00:00:00Z,789.2628040680486,1834.2639940822046,3112.2906389593745
man_kam_to,2024-05-17T00:00:00Z,591.2857416765993,1850.0071760549365,2991.1034954137217
man_kam_to,2024-05-18T00:00:00Z,506.0720838576699,1772.8411798901438,2941.9497842285136
man_kam_to,2024-05-19T00:00:00Z,694.2377147808597,2117.295158525594,3429.4476668253023
man_kam_to,2024-05-20T00:00:00Z,645.243577096415,1966.0918373573204,3151.018369147023
man_kam_to,2024-05-21T00:00:00Z,607.6913621338347,1873.4122372433628,3131.4452186866056
man_kam_to,2024-05-22T00:00:00Z,545.4196905879156,1844.8482180282176,3103.731193326576
man_kam_to,2024-05-23T00:00:00Z,616.2212832137667,1876.3225880480134,3142.153903746808
man_kam_to,2024-05-24T00:00:00Z,571.6055500155467,1843.5029155852444,3100.2155345854753
man_kam_to,2024-05-25T00:00:00Z,385.268567596013,1852.2003071404372,3094.180667814735
man_kam_to,2024-05-26T00:00:00Z,607.5220740212835,2127.048974054494,3547.397659281447
man_kam_to,2024-05-27T00:00:00Z,580.7257047676885,1995.0013376996226,3241.0878253362666
man_kam_to,2024-05-28T00:00:00Z,595.071021564154,1865.2846352222195,3232.4593352105676
man_kam_to,2024-05-29T00:00:00Z,503.11066883017224,1836.4202869299443,3221.737368002234
man_kam_to,2024-05-30T00:00:00Z,534.0764161961359,1877.0747804406615,3182.957421029405
man_kam_to,2024-05-31T00:00:00Z,533.0708713916504,1831.4689974078688,3123.5218745522675
man_kam_to,2024-06-01T00:00:00Z,332.37939106108325,1805.9172167590543,3135.9936941751303
