item_id,date,p10,p50,p90
zhuhai_macao_bridge,2024-05-31T00:00:00Z,26025.647034644244,35104.469070690495,46583.423817814335
zhuhai_macao_bridge,2024-06-01T00:00:00Z,28118.10460490307,41892.25853924596,56502.9288230913
zhuhai_macao_bridge,2024-06-02T00:00:00Z,41219.76099720257,54013.43189202185,68391.0353561461
zhuhai_macao_bridge,2024-06-03T00:00:00Z,29760.49649054492,39198.754799096285,57310.32426810262
zhuhai_macao_bridge,2024-06-04T00:00:00Z,25029.40338803442,33947.08132206676,50539.881208282866
zhuhai_macao_bridge,2024-06-05T00:00:00Z,24695.774933675017,33835.80454956997,45548.40019826651
zhuhai_macao_bridge,2024-06-06T00:00:00Z,25668.725243240893,33428.74925028229,44950.14416144884
zhuhai_macao_bridge,2024-06-07T00:00:00Z,27192.30867729601,36059.46816271519,49038.61225149876
zhuhai_macao_bridge,2024-06-08T00:00:00Z,29641.394539705907,42255.798114293924,55844.37422022401
zhuhai_macao_bridge,2024-06-09T00:00:00Z,42812.65926828292,55442.748499487265,71384.2428331119
zhuhai_macao_bridge,2024-06-10T00:00:00Z,30846.094838284494,39430.61401670307,60603.90530914484
zhuhai_macao_bridge,2024-06-11T00:00:00Z,24823.254581199697,34114.72545467642,46925.93675689656
zhuhai_macao_bridge,2024-06-12T00:00:00Z,24131.78800078794,32764.52456396555,45885.791607521394
zhuhai_macao_bridge,2024-06-13T00:00:00Z,24350.870035969063,33115.57506918094,45741.961127754425
zhuhai_macao_bridge,2024-06-14T00:00:00Z,25577.284242886395,35043.123709625885,49738.20979915432
zhuhai_macao_bridge,2024-06-15T00:00:00Z,29465.316897105433,43405.66052327137,56520.34232298078
zhuhai_macao_bridge,2024-06-16T00:00:00Z,43419.10074008928,54703.74661479737,68603.6347234534
zhuhai_macao_bridge,2024-06-17T00:00:00Z,30096.790144598814,38647.283947127566,54445.75847715318
zhuhai_macao_bridge,2024-06-18T00:00:00Z,24860.593639764807,33940.49213671684,47877.29110317785
zhuhai_macao_bridge,2024-06-19T00:00:00Z,22433.906581538882,33274.6304458777,45325.966671221766
zhuhai_macao_bridge,2024-06-20T00:00:00Z,23689.18058569109,32582.12132241393,43930.27431583533
zhuhai_macao_bridge,2024-06-21T00:00:00Z,26011.35593982297,35672.34633438315,47072.0316207564
zhuhai_macao_bridge,2024-06-22T00:00:00Z,31931.39334771571,42078.86163021925,56053.41364239331
zhuhai_macao_bridge,2024-06-23T00:00:00Z,41947.08646909095,54664.67825965675,69910.38421470765
zhuhai_macao_bridge,2024-06-24T00:00:00Z,28060.607475545185,39975.52396931669,55110.166692264625
zhuhai_macao_bridge,2024-06-25T00:00:00Z,25543.50510173072,34920.829744709146,49340.678682676655
zhuhai_macao_bridge,2024-06-26T00:00:00Z,23614.832096780694,33188.66276490427,46243.75073550196
zhuhai_macao_bridge,2024-06-27T00:00:00Z,24849.19190798298,33016.23279995649,44791.27556953383
zhuhai_macao_bridge,2024-06-28T00:00:00Z,24698.41279894231,36951.25442354684,50737.15001378102
zhuhai_macao_bridge,2024-06-29T00:00:00Z,33045.886135655084,43213.890678326585,57039.911170000916
zhuhai_macao_bridge,2024-06-30T00:00:00Z,39812.715544582374,55823.6059923752,70362.8720741799
zhuhai_macao_bridge,2024-07-01T00:00:00Z,29975.50517705361,39216.7504588243,57730.39035493245
zhuhai_macao_bridge,2024-07-02T00:00:00Z,26311.86246424687,34016.26487932572,48204.427791196686
zhuhai_macao_bridge,2024-07-03T00:00:00Z,23148.171452189064,32052.01839267124,43740.82809351897
zhuhai_macao_bridge,2024-07-04T00:00:00Z,24308.826429597335,32888.07004402566,45331.68928637086
zhuhai_macao_bridge,2024-07-05T00:00:00Z,26042.91824590136,34830.80978442784,46400.96741907455
zhuhai_macao_bridge,2024-07-06T00:00:00Z,33533.26520590818,42979.375952587216,56540.08059950725
zhuhai_macao_bridge,2024-07-07T00:00:00Z,42255.40783485607,54782.03277649564,71745.02852896861
zhuhai_macao_bridge,2024-07-08T00:00:00Z,28534.810258970618,39213.24642937526,56470.58767259625
zhuhai_macao_bridge,2024-07-09T00:00:00Z,24830.039738774743,33540.82304942148,47219.213806384294
zhuhai_macao_bridge,2024-07-10T00:00:00Z,23311.669438128294,32930.88339765795,46342.15534491364
zhuhai_macao_bridge,2024-07-11T00:00:00Z,23307.2234044589,33029.12744248371,45197.23774843125
zhuhai_macao_bridge,2024-07-12T00:00:00Z,27151.300243089656,36307.92945830636,49625.32279000226
zhuhai_macao_bridge,2024-07-13T00:00:00Z,33471.66209690402,43943.11591148557,58253.52562295826
zhuhai_macao_bridge,2024-07-14T00:00:00Z,39731.9981184404,56422.36845931591,71296.32763009833
zhuhai_macao_bridge,2024-07-15T00:00:00Z,30669.565637869568,39823.81743066096,59898.28626173582
zhuhai_macao_bridge,2024-07-16T00:00:00Z,25100.143622231884,34938.43462143483,49839.119317595214
zhuhai_macao_bridge,2024-07-17T00:00:00Z,23478.455649028376,33444.7281334213,46248.0010574048
zhuhai_macao_bridge,2024-07-18T00:00:00Z,24949.02776391308,33778.82329548562,44620.036614538825
zhuhai_macao_bridge,2024-07-19T00:00:00Z,26274.36038364916,35876.799268646995,51779.805215072745
zhuhai_macao_bridge,2024-07-20T00:00:00Z,34117.249675818646,43728.06220911585,58698.65764313493
zhuhai_macao_bridge,2024-07-21T00:00:00Z,42772.818833526544,54881.984300390846,71275.92878423943
zhuhai_macao_bridge,2024-07-22T00:00:00Z,29442.81452310666,38978.1156579921,57092.8819248515
zhuhai_macao_bridge,2024-07-23T00:00:00Z,25614.77822297605,34150.901375071735,50349.07420140988
zhuhai_macao_bridge,2024-07-24T00:00:00Z,24974.425831958746,33428.47904342304,46508.14285184226
zhuhai_macao_bridge,2024-07-25T00:00:00Z,23262.80749863059,33045.928801712,45269.932243320945
zhuhai_macao_bridge,2024-07-26T00:00:00Z,27510.24614956309,37117.26461982081,50522.996542408444
zhuhai_macao_bridge,2024-07-27T00:00:00Z,32819.271307312156,43267.43883648997,58799.1079713027
