item_id,date,p10,p50,p90
shenzhen_bay,2024-05-16T00:00:00Z,32509.187005559932,41686.76607750753,52876.272596483024
shenzhen_bay,2024-05-17T00:00:00Z,28093.078219868006,43490.31694277197,54848.89283353598
shenzhen_bay,2024-05-18T00:00:00Z,37055.4379588866,51441.235730467764,65378.79025724066
shenzhen_bay,2024-05-19T00:00:00Z,46258.47883923915,63787.69495537886,78312.64796458164
shenzhen_bay,2024-05-20T00:00:00Z,36199.79448642406,45760.895549389046,65342.448540267695
shenzhen_bay,2024-05-21T00:00:00Z,32239.453399772538,41796.75560542188,53700.93876819021
shenzhen_bay,2024-05-22T00:00:00Z,30919.493472789698,41493.49989154599,52590.71143217295
shenzhen_bay,2024-05-23T00:00:00Z,31444.832804165293,41997.27758627744,52684.34835798738
shenzhen_bay,2024-05-24T00:00:00Z,30528.5390825083,43282.36067417307,54741.20538512694
shenzhen_bay,2024-05-25T00:00:00Z,37567.775820883086,52236.208770642595,64393.04889654291
shenzhen_bay,2024-05-26T00:00:00Z,44890.16085390068,62681.55542812212,77412.7748611171
shenzhen_bay,2024-05-27T00:00:00Z,37889.47110789701,46822.97035735681,66361.95081145782
shenzhen_bay,2024-05-28T00:00:00Z,31239.996094298724,41767.34223116271,55080.03670618888
shenzhen_bay,2024-05-29T00:00:00Z,31397.8008857142,42019.96575752199,52559.733746747566
shenzhen_bay,2024-05-30T00:00:00Z,32835.540765948645,41681.964019515224,52334.16731585765
shenzhen_bay,2024-05-31T00:00:00Z,31650.238135230014,43648.01105818743,55346.877593027995
shenzhen_bay,2024-06-01T00:00:00Z,35304.15290116664,50771.95704525038,65549.18545060453
shenzhen_bay,2024-06-02T00:00:00Z,47855.92040934532,61241.93514293803,76709.651117642
shenzhen_bay,2024-06-03T00:00:00Z,36923.451115211654,46860.11406843226,64752.957773113594
shenzhen_bay,2024-06-04T00:00:00Z,33434.17879528527,42634.061051400604,57177.72567948299
shenzhen_bay,2024-06-05T00:00:00Z,33471.74593705613,42703.66776639319,53707.9499569263
shenzhen_bay,2024-06-06T00:00:00Z,33716.28851790132,42058.11631710803,53297.64801603076
shenzhen_bay,2024-06-07T00:00:00Z,34399.238245849134,44401.42423903681,57862.278948429404
shenzhen_bay,2024-06-08T00:00:00Z,37967.974286130266,51541.81104550693,64810.5092741398
shenzhen_bay,2024-06-09T00:00:00Z,49297.32702811507,64005.16820380933,79799.18215909567
shenzhen_bay,2024-06-10T00:00:00Z,37875.363026913394,47044.91619043106,67731.94425650258
shenzhen_bay,2024-06-11T00:00:00Z,33044.23663598266,42601.91921439721,54607.874390350844
shenzhen_bay,2024-06-12T00:00:00Z,32955.60075919758,41745.30747564092,52870.73468014695
shenzhen_bay,2024-06-13T00:00:00Z,32206.40509333385,41738.05249509507,53607.818595227414
shenzhen_bay,2024-06-14T00:00:00Z,33731.36217979403,43834.056788096204,57274.714780124676
shenzhen_bay,2024-06-15T00:00:00Z,35206.06512917261,53187.57134794906,65667.56579824915
shenzhen_bay,2024-06-16T00:00:00Z,51506.62906617615,63117.07882633624,77522.75554763479
shenzhen_bay,2024-06-17T00:00:00Z,37059.18481567192,46620.19787159686,62944.52034363302
shenzhen_bay,2024-06-18T00:00:00Z,31823.136801371173,42517.086497433105,56322.118187284446
shenzhen_bay,2024-06-19T00:00:00Z,30947.681109250698,42292.532821351124,53022.13110213143
shenzhen_bay,2024-06-20T00:00:00Z,31747.165460528624,41773.251050948646,52693.594343635654
shenzhen_bay,2024-06-21T00:00:00Z,32125.80005781147,44189.93722925967,54213.42404583522
shenzhen_bay,2024-06-22T00:00:00Z,41965.5734555632,51944.1541970334,65737.04167843157
shenzhen_bay,2024-06-23T00:00:00Z,46710.781872806154,62470.82495782832,77670.70808066742
shenzhen_bay,2024-06-24T00:00:00Z,35622.111788705144,47324.88003128342,62196.52568528196
shenzhen_bay,2024-06-25T00:00:00Z,33643.04866467898,43306.45396210656,56601.6535229517
shenzhen_bay,2024-06-26T00:00:00Z,31688.923438230304,42292.48628707772,53512.816827891795
shenzhen_bay,2024-06-27T00:00:00Z,33465.31563317415,42004.04698923146,53568.70556980157
shenzhen_bay,2024-06-28T00:00:00Z,33269.283577791066,45331.987095271754,57160.73473916248
shenzhen_bay,2024-06-29T00:00:00Z,42339.24743383866,52939.9633689913,66831.1223958035
shenzhen_bay,2024-06-30T00:00:00Z,49340.30722025002,64353.15329280682,77909.49651842154
shenzhen_bay,2024-07-01T00:00:00Z,36836.5977625159,46922.63311595156,66225.9626472168
shenzhen_bay,2024-07-02T00:00:00Z,34440.686313730854,43057.3638586984,56568.10590070857
shenzhen_bay,2024-07-03T00:00:00Z,31856.162083471107,41915.0599642031,52690.31357343656
shenzhen_bay,2024-07-04T00:00:00Z,33730.37869810663,42947.46029396624,54394.10382960016
shenzhen_bay,2024-07-05T00:00:00Z,34834.9167996261,44271.64763140226,57421.83276932168
shenzhen_bay,2024-07-06T00:00:00Z,43850.29429271189,53218.77792762613,67039.56343370365
shenzhen_bay,2024-07-07T00:00:00Z,51290.65165653139,63733.62655327085,80793.80328091222
shenzhen_bay,2024-07-08T00:00:00Z,35446.862333279154,47331.75178349536,64862.24646734545
shenzhen_bay,2024-07-09T00:00:00Z,34070.2822545896,43033.77578094697,56208.875356442586
shenzhen_bay,2024-07-10T00:00:00Z,33373.979742694355,42890.22204464261,56441.7791121075
shenzhen_bay,2024-07-11T00:00:00Z,33244.24848622995,42881.1285587932,56061.641770128845
shenzhen_bay,2024-07-12T00:00:00Z,34143.09893180845,45474.936625958275,57568.821551624824
shenzhen_bay,2024-07-13T00:00:00Z,43430.97080810394,53421.72444451948,67229.67789361921
shenzhen_bay,2024-07-14T00:00:00Z,44695.128077127956,64343.701059329804,79142.07542077175
shenzhen_bay,2024-07-15T00:00:00Z,37482.34592054752,47711.901152106126,67056.75514271349
shenzhen_bay,2024-07-16T00:00:00Z,33351.37644097326,43649.43879357038,57820.92622295393
shenzhen_bay,2024-07-17T00:00:00Z,32757.637629295234,43374.339995808565,54346.25793036569
shenzhen_bay,2024-07-18T00:00:00Z,33754.8983345389,43429.839227023935,54043.61794830016
shenzhen_bay,2024-07-19T00:00:00Z,34959.55316652936,45550.40241063237,60104.38530101038
shenzhen_bay,2024-07-20T00:00:00Z,43997.13509583265,53593.682466483806,68512.95325823408
shenzhen_bay,2024-07-21T00:00:00Z,51988.636351260575,63793.81823896032,80300.52268622641
shenzhen_bay,2024-07-22T00:00:00Z,37458.8343189522,47542.334529305175,66644.46950362837
shenzhen_bay,2024-07-23T00:00:00Z,34594.89848114624,44105.426277438295,59137.970108167996
shenzhen_bay,2024-07-24T00:00:00Z,34671.55370828496,43720.064866657835,55256.77824890398
shenzhen_bay,2024-07-25T00:00:00Z,32185.633476177856,42987.847467263724,55286.781772271475
shenzhen_bay,2024-07-26T00:00:00Z,37279.36716591136,47283.78028706653,61302.385760371544
shenzhen_bay,2024-07-27T00:00:00Z,42623.252073202806,54205.182920039435,68762.20302629437
harbour_control,2024-04-19T00:00:00Z,20.192155362661673,57.79680120437115,91.92756134100887
harbour_control,2024-04-20T00:00:00Z,19.504098540684893,51.5076541878002,88.24040823755297
harbour_control,2024-04-21T00:00:00Z,26.33757922127264,66.59918536800251,101.68210299844341
harbour_control,2024-04-22T00:00:00Z,18.5749208997176,54.98394737318832,97.6929792354397
harbour_control,2024-04-23T00:00:00Z,18.71620246319737,53.80344838289135,93.42009834901421
harbour_control,2024-04-24T00:00:00Z,28.299243884191835,59.11423313843942,107.7876112638875
harbour_control,2024-04-25T00:00:00Z,14.555726133780643,47.26604226055508,90.11103388540654
harbour_control,2024-04-26T00:00:00Z,20.20373655429325,59.448572607654015,93.75394422289668
harbour_control,2024-04-27T00:00:00Z,20.41705018057599,54.56856247489945,100.56530061065249
harbour_control,2024-04-28T00:00:00Z,16.86534193977996,63.513057635611986,114.63982623160668
harbour_control,2024-04-29T00:00:00Z,20.733102790708,52.08544788292101,103.76524743653601
harbour_control,2024-04-30T00:00:00Z,16.230026679788168,49.803511986809774,98.2933796453638
harbour_control,2024-05-01T00:00:00Z,19.275505479466357,51.60458770022369,103.45172175270476
harbour_control,2024-05-02T00:00:00Z,9.190683075684108,43.70475545614863,91.0372668347493
harbour_control,2024-05-03T00:00:00Z,15.37506802869744,51.69934343454042,101.03720902511586
harbour_control,2024-05-04T00:00:00Z,12.899335977647663,47.50950441654265,108.93220773020317
harbour_control,2024-05-05T00:00:00Z,15.128686504219491,54.77826559420779,105.0221633745274
harbour_control,2024-05-06T00:00:00Z,10.36845120681158,45.43613251883063,99.41068496332724
harbour_control,2024-05-07T00:00:00Z,9.504707065133076,45.822348382708384,95.32846752881518
harbour_control,2024-05-08T00:00:00Z,14.156491357565034,50.276126168007146,96.55561952354357
harbour_control,2024-05-09T00:00:00Z,3.9303007764024054,38.968132539929435,81.62354334946461
harbour_control,2024-05-10T00:00:00Z,12.105467956469022,53.86995159926098,94.02657425735025
harbour_control,2024-05-11T00:00:00Z,15.30362362234163,52.18441835825319,93.96520896508103
harbour_control,2024-05-12T00:00:00Z,20.80649373614765,62.00742606331059,110.5193058050738
harbour_control,2024-05-13T00:00:00Z,15.329355533527702,50.29843918219388,100.82470013909804
harbour_control,2024-05-14T00:00:00Z,17.359279309328297,51.996209324261905,95.00346969671241
harbour_control,2024-05-15T00:00:00Z,13.318171266610268,51.442524211406656,98.46250968250828
harbour_control,2024-05-16T00:00:00Z,8.27215074118823,45.37168034320154,92.63358854820268
harbour_control,2024-05-17T00:00:00Z,12.194007662717189,56.06013986445595,100.02494711682402
harbour_control,2024-05-18T00:00:00Z,14.03619560030466,54.85009182714959,107.65945192308214
harbour_control,2024-05-19T00:00:00Z,17.607330816310423,63.340065100574826,130.3684287145458
harbour_control,2024-05-20T00:00:00Z,15.013178697758258,51.78981670500389,104.383507388899
harbour_control,2024-05-21T00:00:00Z,16.52982543710784,56.31650620708055,102.7061087056357
harbour_control,2024-05-22T00:00:00Z,19.0342863435974,60.209381739531935,103.90494247967084
harbour_control,2024-05-23T00:00:00Z,14.213314515428197,49.03944727765304,93.40097925887864
harbour_control,2024-05-24T00:00:00Z,17.594020187165636,56.97119537020677,106.00275391806915
harbour_control,2024-05-25T00:00:00Z,11.836999267907288,60.003638045565964,105.58732640520908
harbour_control,2024-05-26T00:00:00Z,18.283321216479614,70.25998275740673,120.41423487042651
harbour_control,2024-05-27T00:00:00Z,19.385425754103423,60.86095138475078,109.49547902905539
harbour_control,2024-05-28T00:00:00Z,20.567071592581733,55.110318228248886,112.96379162839095
harbour_control,2024-05-29T00:00:00Z,16.781383206579612,54.84306431999785,105.68862260803057
harbour_control,2024-05-30T00:00:00Z,8.914880840927175,45.2243086989627,102.44295276838116
harbour_control,2024-05-31T00:00:00Z,16.383864763479,52.91732927475835,105.78503073243064
harbour_control,2024-06-01T00:00:00Z,11.47055411201062,57.34550539181018,107.75607571898593
harbour_control,2024-06-02T00:00:00Z,21.65862492340435,59.782836038770405,107.55562911526633
harbour_control,2024-06-03T00:00:00Z,12.739354708209422,51.68492568930678,100.00722799516289
harbour_control,2024-06-04T00:00:00Z,8.787579191601019,47.171924842396365,101.8303027281873
harbour_control,2024-06-05T00:00:00Z,9.06251991427665,55.16264292829004,112.57891452646452
harbour_control,2024-06-06T00:00:00Z,5.887988951714574,42.82246824980162,96.60037370859155
harbour_control,2024-06-07T00:00:00Z,10.166930211963132,49.048625643425126,105.55122284465097
harbour_control,2024-06-08T00:00:00Z,5.496369591583796,47.3622603537555,105.09141549942304
harbour_control,2024-06-09T00:00:00Z,11.378473869357398,57.4028858965707,107.08928153016033
harbour_control,2024-06-10T00:00:00Z,8.801329412765007,47.46374782917679,104.53359387794357
harbour_control,2024-06-11T00:00:00Z,8.962238811047587,46.67116488609907,98.72086014860253
harbour_control,2024-06-12T00:00:00Z,10.904412314148145,50.59713993596123,105.46857396567772
harbour_control,2024-06-13T00:00:00Z,4.505034658824103,46.26537512306045,96.96210911619119
harbour_control,2024-06-14T00:00:00Z,14.461787885408434,56.37631114076455,108.8682041641448
harbour_control,2024-06-15T00:00:00Z,8.977739003265194,52.126241047443564,107.83235805944969
harbour_control,2024-06-16T00:00:00Z,18.316534953804556,59.06126871293559,111.63879898404781
harbour_control,2024-06-17T00:00:00Z,15.028553062123592,50.85584355294846,100.30784648632158
harbour_control,2024-06-18T00:00:00Z,17.060030480163856,51.70089241753099,116.29948202795876
harbour_control,2024-06-19T00:00:00Z,14.23940594272572,55.656525084137634,103.81411090595049
harbour_control,2024-06-20T00:00:00Z,6.879581061260167,48.52553152300151,108.37577085615419
harbour_control,2024-06-21T00:00:00Z,14.582510819683355,55.07119136991745,108.66189793212652
harbour_control,2024-06-22T00:00:00Z,12.013941716087437,52.8597464945353,109.59607920404036
harbour_control,2024-06-23T00:00:00Z,22.531608141501632,63.89307408053681,116.40558680637608
harbour_control,2024-06-24T00:00:00Z,10.645740692279922,51.55328114362013,103.97399213455168
harbour_control,2024-06-25T00:00:00Z,14.69030179056007,56.67424771195752,111.82982171451145
harbour_control,2024-06-26T00:00:00Z,16.811677389933372,55.545802598334596,117.71346302942531
harbour_control,2024-06-27T00:00:00Z,9.871957357890494,48.38609450581225,102.13595761258523
harbour_control,2024-06-28T00:00:00Z,9.621585305125516,57.534799118832304,107.9758205508026
harbour_control,2024-06-29T00:00:00Z,9.523229319010959,53.04567207217142,115.73301660822202
harbour_control,2024-06-30T00:00:00Z,15.714263721230946,65.6585203050241,121.95581091652916
harbour_control,2024-07-01T00:00:00Z,12.813341064921207,54.61305336673493,112.29155357793277
harbour_control,2024-07-02T00:00:00Z,15.037985966682426,54.582506996499234,109.84849733341099
harbour_control,2024-07-03T00:00:00Z,10.771320304520591,52.05815374935606,105.80450572621734
harbour_control,2024-07-04T00:00:00Z,7.282130924742703,46.162106606107955,104.0316662602503
harbour_control,2024-07-05T00:00:00Z,11.591150703214215,52.74618492986061,104.72924128486892
harbour_control,2024-07-06T00:00:00Z,10.980313695541122,51.1446418449596,108.80774057805164
harbour_control,2024-07-07T00:00:00Z,20.671805626567092,63.54818390089116,125.11737104994211
harbour_control,2024-07-08T00:00:00Z,8.359356963817557,45.55149944175428,102.8459808674389
harbour_control,2024-07-09T00:00:00Z,9.4100551480593,50.867303701620166,103.8138976501439
harbour_control,2024-07-10T00:00:00Z,11.245861049346827,53.309717223172434,110.11099461193173
harbour_control,2024-07-11T00:00:00Z,4.867078995097599,48.008042441960654,118.90798777947806
harbour_control,2024-07-12T00:00:00Z,12.233595699278602,52.8636307926346,108.86286844050755
harbour_control,2024-07-13T00:00:00Z,5.3784351475759395,48.75017957049492,103.40767466011542
harbour_control,2024-07-14T00:00:00Z,14.720170973381467,65.75236180959209,132.1429447458904
harbour_control,2024-07-15T00:00:00Z,13.013783358735376,50.89302063254773,119.27959742566155
harbour_control,2024-07-16T00:00:00Z,12.166016807216579,53.19261388731426,118.29681730115202
harbour_control,2024-07-17T00:00:00Z,13.470488877282616,57.713087468610254,110.15420058627595
harbour_control,2024-07-18T00:00:00Z,13.564901949488693,53.89576558672031,110.75964380928843
harbour_control,2024-07-19T00:00:00Z,17.64312319852162,61.36610890532468,114.58683836702387
harbour_control,2024-07-20T00:00:00Z,15.507779237687103,58.189956477202124,118.69406818372983
harbour_control,2024-07-21T00:00:00Z,23.6769606608464,70.0006001377896,134.13212655326478
harbour_control,2024-07-22T00:00:00Z,14.455460129142223,53.974293557239946,119.31808233506163
harbour_control,2024-07-23T00:00:00Z,16.23001994640776,57.738926392300684,125.5205921862443
harbour_control,2024-07-24T00:00:00Z,16.118540044815987,55.77715769583452,120.79209064923803
harbour_control,2024-07-25T00:00:00Z,10.589776275874284,50.791881572949116,124.52910095420108
harbour_control,2024-07-26T00:00:00Z,12.811254892539669,58.69780601260831,125.65018549597016
harbour_control,2024-07-27T00:00:00Z,12.160670253564465,54.8819755757675,114.01232139061655
