item_id,date,p10,p50,p90
kai_tak_cruise_terminal,2024-04-19T00:00:00Z,605.1715268617306,1621.293028784894,2992.0381252156585
kai_tak_cruise_terminal,2024-04-20T00:00:00Z,-280.61837660274114,495.821961501125,1994.5217322603762
kai_tak_cruise_terminal,2024-04-21T00:00:00Z,961.907002170826,2326.662631990341,3479.3307147156756
kai_tak_cruise_terminal,2024-04-22T00:00:00Z,-332.2734259582522,416.80156134604135,1381.439802946767
kai_tak_cruise_terminal,2024-04-23T00:00:00Z,185.56312436589673,984.0967071532747,2764.0915048182874
kai_tak_cruise_terminal,2024-04-24T00:00:00Z,425.46696218414127,1064.7520532669564,2800.9409732554896
kai_tak_cruise_terminal,2024-04-25T00:00:00Z,-486.1099415920557,225.50426905514132,1605.3350642316036
kai_tak_cruise_terminal,2024-04-26T00:00:00Z,653.2249289064393,1720.8622519999597,2934.7553445658195
kai_tak_cruise_terminal,2024-04-27T00:00:00Z,-181.51181455062135,626.2816509418371,2230.0922051932394
kai_tak_cruise_terminal,2024-04-28T00:00:00Z,743.971022197488,2206.5635516721936,3488.6394255674463
kai_tak_cruise_terminal,2024-04-29T00:00:00Z,-287.3997613173562,471.60773305117095,1709.7405470757085
kai_tak_cruise_terminal,2024-04-30T00:00:00Z,118.21556791356636,839.5625833073909,2282.2845466136787
kai_tak_cruise_terminal,2024-05-01T00:00:00Z,260.724955576728,1036.0415162473985,2651.096059983366
kai_tak_cruise_terminal,2024-05-02T00:00:00Z,-401.80635254241105,276.81119961839227,1572.877431917828
kai_tak_cruise_terminal,2024-05-03T00:00:00Z,616.9425701105532,1699.6386923652121,3098.021884627578
kai_tak_cruise_terminal,2024-05-04T00:00:00Z,-152.19948222198505,656.5260953188176,2205.893967608573
kai_tak_cruise_terminal,2024-05-05T00:00:00Z,862.4942423064477,2158.292538431336,3575.5575441188676
kai_tak_cruise_terminal,2024-05-06T00:00:00Z,-403.7503597965732,465.14573469790446,1675.10857762051
kai_tak_cruise_terminal,2024-05-07T00:00:00Z,54.22478114177062,847.5309531585033,2610.9575717861553
kai_tak_cruise_terminal,2024-05-08T00:00:00Z,245.87545528137576,1066.5277481865828,2528.0802524047276
kai_tak_cruise_terminal,2024-05-09T00:00:00Z,-429.67886687449555,322.50907698551543,1603.048448167778
kai_tak_cruise_terminal,2024-05-10T00:00:00Z,593.5616368971054,1657.6738393470532,2872.0233015073804
kai_tak_cruise_terminal,2024-05-11T00:00:00Z,-197.94920306406817,698.2263780784455,2086.4154221395543
kai_tak_cruise_terminal,2024-05-12T00:00:00Z,770.1730006020344,2073.74918765319,3552.892804678975
kai_tak_cruise_terminal,2024-05-13T00:00:00Z,-288.8213013923224,514.4233868233391,1935.3309010809064
kai_tak_cruise_terminal,2024-05-14T00:00:00Z,87.29455086404161,917.4889811061998,2362.6850749931427
kai_tak_cruise_terminal,2024-05-15T00:00:00Z,196.6209321081323,1166.1906594977772,2607.639254853909
kai_tak_cruise_terminal,2024-05-16T00:00:00Z,-486.45084237925687,313.6205045870271,1737.037566060439
kai_tak_cruise_terminal,2024-05-17T00:00:00Z,511.69093680711404,1834.4851468707252,3145.391692028148
kai_tak_cruise_terminal,2024-05-18T00:00:00Z,-206.71209946176265,606.8548721167474,1941.1171994904164
kai_tak_cruise_terminal,2024-05-19T00:00:00Z,656.5886769306238,2134.683635753431,3635.3568578372624
kai_tak_cruise_terminal,2024-05-20T00:00:00Z,-489.8283689414069,468.50845243889916,1520.9681324714609
kai_tak_cruise_terminal,2024-05-21T00:00:00Z,174.41422659243335,1062.5619501835408,2920.1625487888186
kai_tak_cruise_terminal,2024-05-22T00:00:00Z,297.87867006325536,1119.5670332859818,2614.0184202231585
kai_tak_cruise_terminal,2024-05-23T00:00:00Z,-400.2288139583634,333.1162863154475,1664.7952197171867
kai_tak_cruise_terminal,2024-05-24T00:00:00Z,472.1408885450632,1627.2942764674008,3132.221601911822
kai_tak_cruise_terminal,2024-05-25T00:00:00Z,-327.7517382073389,656.731539609921,2218.755055951252
kai_tak_cruise_terminal,2024-05-26T00:00:00Z,645.6376598283853,2160.2954039019633,3232.4723620824034
kai_tak_cruise_terminal,2024-05-27T00:00:00Z,-211.8501260450654,638.714211695717,1539.2209964686376
kai_tak_cruise_terminal,2024-05-28T00:00:00Z,172.68711725235505,965.5269151067537,2680.8087148518125
kai_tak_cruise_terminal,2024-05-29T00:00:00Z,207.11849922953581,1068.951531039857,2692.9494848521967
kai_tak_cruise_terminal,2024-05-30T00:00:00Z,-416.53278583390414,338.6196540039041,1658.0772435302342
kai_tak_cruise_terminal,2024-05-31T00:00:00Z,465.5025581471223,1742.7688369262537,3151.9967245027524
kai_tak_cruise_terminal,2024-06-01T00:00:00Z,-186.6622352908475,629.0396486994736,2038.0811754195768
kai_tak_cruise_terminal,2024-06-02T00:00:00Z,912.4167314929848,2148.1342415205622,3232.0513289347477
kai_tak_cruise_terminal,2024-06-03T00:00:00Z,-357.92794261487984,461.6104791091221,1818.617859836239
kai_tak_cruise_terminal,2024-06-04T00:00:00Z,51.26162839309745,1093.434310119816,2836.5044192352807
kai_tak_cruise_terminal,2024-06-05T00:00:00Z,160.68291463608088,1262.7423206782732,2665.295476070067
kai_tak_cruise_terminal,2024-06-06T00:00:00Z,-341.9888783478388,392.7733515260951,1938.4638813402703
kai_tak_cruise_terminal,2024-06-07T00:00:00Z,399.3232024949918,1821.91735321275,3076.327993837509
kai_tak_cruise_terminal,2024-06-08T00:00:00Z,-82.3829053517833,710.1151678146621,2220.9758844569524
kai_tak_cruise_terminal,2024-06-09T00:00:00Z,745.4472188905405,2272.5979777789266,3569.826480258607
kai_tak_cruise_terminal,2024-06-10T00:00:00Z,-371.997505035822,562.614370561884,1845.9587471229984
kai_tak_cruise_terminal,2024-06-11T00:00:00Z,236.70727754030315,1052.0618640520036,2763.1662913378304
kai_tak_cruise_terminal,2024-06-12T00:00:00Z,301.7813549726688,1290.7149145522615,2897.250192491121
kai_tak_cruise_terminal,2024-06-13T00:00:00Z,-483.08364630328,473.70482862901616,2015.205037201081
kai_tak_cruise_terminal,2024-06-14T00:00:00Z,576.8638841569509,1733.7048099556064,3121.9992845478596
kai_tak_cruise_terminal,2024-06-15T00:00:00Z,-325.3321166267505,588.7030896116953,1870.0577695792078
kai_tak_cruise_terminal,2024-06-16T00:00:00Z,874.8048829880497,2112.6083801888585,3425.5241196691572
