item_id,date,p10,p50,p90
express_rail_link_west_kowloon,2024-06-18T00:00:00Z,21588.34080867168,31976.21602864698,46023.77243250697
express_rail_link_west_kowloon,2024-06-19T00:00:00Z,19707.987547835288,31299.980022489086,42474.141846487844
express_rail_link_west_kowloon,2024-06-20T00:00:00Z,22004.518700058507,31661.606107996988,43890.86246729214
express_rail_link_west_kowloon,2024-06-21T00:00:00Z,24121.682374142372,35194.05974395541,46683.275022908376
express_rail_link_west_kowloon,2024-06-22T00:00:00Z,30781.59593003069,42148.46500961901,56716.32252580548
express_rail_link_west_kowloon,2024-06-23T00:00:00Z,29746.467988635763,44228.743155897915,58228.26512935538
express_rail_link_west_kowloon,2024-06-24T00:00:00Z,23643.999397936674,35269.03267216412,50278.76259237867
express_rail_link_west_kowloon,2024-06-25T00:00:00Z,21730.649725403866,32455.620903506046,45455.36599706135
express_rail_link_west_kowloon,2024-06-26T00:00:00Z,20127.32798377851,31356.50338066462,44409.55066456292
express_rail_link_west_kowloon,2024-06-27T00:00:00Z,22180.753357829606,31784.783922250914,44694.56941140363
express_rail_link_west_kowloon,2024-06-28T00:00:00Z,24278.845778308692,35815.78026179013,49330.64904457594
express_rail_link_west_kowloon,2024-06-29T00:00:00Z,31093.676382244073,43944.54425062411,57813.96018358719
express_rail_link_west_kowloon,2024-06-30T00:00:00Z,31152.357492242183,45436.19355121608,60188.83235053942
express_rail_link_west_kowloon,2024-07-01T00:00:00Z,24384.301883620094,34910.50628764909,52204.891928737736
express_rail_link_west_kowloon,2024-07-02T00:00:00Z,22678.88700137165,31742.470181419412,46552.32155474626
express_rail_link_west_kowloon,2024-07-03T00:00:00Z,20693.44909212029,30945.218689638972,42516.683785581154
express_rail_link_west_kowloon,2024-07-04T00:00:00Z,22302.421854848344,32094.303992671277,45773.0232844503
express_rail_link_west_kowloon,2024-07-05T00:00:00Z,25379.793528591,35045.5488884576,48414.31819433885
express_rail_link_west_kowloon,2024-07-06T00:00:00Z,32015.76019973437,43504.40513208227,57936.98180385831
express_rail_link_west_kowloon,2024-07-07T00:00:00Z,31816.76588316809,44180.00449824043,60038.78789881726
express_rail_link_west_kowloon,2024-07-08T00:00:00Z,22658.308840925354,35076.844227113856,51841.95784741259
express_rail_link_west_kowloon,2024-07-09T00:00:00Z,22450.163423253733,31705.21678555848,45520.66276891043
express_rail_link_west_kowloon,2024-07-10T00:00:00Z,20892.081877821016,31440.18365279116,45916.170649410604
express_rail_link_west_kowloon,2024-07-11T00:00:00Z,21446.797878020992,32299.30870304511,46174.241516151975
express_rail_link_west_kowloon,2024-07-12T00:00:00Z,24118.634115078214,36020.014023720534,48519.91841502815
express_rail_link_west_kowloon,2024-07-13T00:00:00Z,31265.606058000376,42962.974219837924,57502.61370413503
express_rail_link_west_kowloon,2024-07-14T00:00:00Z,28562.542060980562,45293.20391267557,59865.60248597388
express_rail_link_west_kowloon,2024-07-15T00:00:00Z,24745.449349826315,35015.184756642106,52703.404428816284
express_rail_link_west_kowloon,2024-07-16T00:00:00Z,21383.159126180853,32128.022923702552,47681.01790089001
express_rail_link_west_kowloon,2024-07-17T00:00:00Z,20048.65458401668,31224.881536768266,45095.95223737023
express_rail_link_west_kowloon,2024-07-18T00:00:00Z,22108.108807963414,32587.0507932357,43748.424264316476
express_rail_link_west_kowloon,2024-07-19T00:00:00Z,24557.88485098145,35668.94766408982,51225.28895589285
express_rail_link_west_kowloon,2024-07-20T00:00:00Z,31944.986338270814,43848.69459656584,57472.310067339575
express_rail_link_west_kowloon,2024-07-21T00:00:00Z,33686.577259305064,45209.75607276209,60671.01444162034
express_rail_link_west_kowloon,2024-07-22T00:00:00Z,24252.34836525168,35068.66506714085,52195.91125351687
express_rail_link_west_kowloon,2024-07-23T00:00:00Z,21826.774411081744,32212.655524862002,48299.16243671541
express_rail_link_west_kowloon,2024-07-24T00:00:00Z,21719.534606200446,31631.482044396496,44687.38212486952
express_rail_link_west_kowloon,2024-07-25T00:00:00Z,21226.177600491246,31773.335767139553,45547.02180209593
express_rail_link_west_kowloon,2024-07-26T00:00:00Z,26331.8940621089,37478.03394797705,50219.46026602548
express_rail_link_west_kowloon,2024-07-27T00:00:00Z,31098.720036386396,44064.33002953978,58330.930453611436
